Session ID,First Token Time (ms),Other Token Times (ms),Total Time (ms)
84fb5428-2eaa-41de-a165-a9a0930bf519,5194.13,4.03;1845.36;4691.54;14.09;3627.16;1642.63;1701.73;6.40;10.92;93.94;178.60;221.44;9.75;161.09;290.59;29.17;112.31;20.39;270.04;12.34;1748.32;17.76;164.71;300.58;14.15;2954.33;5.74;1570.37;9.12;24.24;248.31;251.39;21.08;330.67;12.58;198.87;405.82;87.57;21.53;324.01;193.20;14.69;340.77;13.22;304.35;9.25;116.41;303.65;184.81;22.46;128.90;2029.23;10.54;11.78;4440.78;1618.79;11.36;1554.94;3.20;8.04;133.71;142.28;88.23;130.35;258.22;67.08;151.67;178.04;59.81;143.57;2156.60;12.47;20.62;145.69;160.31;81.95;1606.42;18.21;10.33;111.24;191.41;79.74;125.49;1674.13;30.14;1573.71;4.60;1561.39;1547.17;1588.02;6850.94;2548.99;29.67;11.30;3587.72;1976.83;23.47;2752.62;92.94;7.43;4747.00;2098.11;2.89;9.68;50.47;107.78;64.63;145.23;22.91;396.16;18.75;73.94;133.65;35.21;114.33;243.55;22.26;11.43;100.19;3387.84;14.32;12.11;135.27;1966.67;1852.42;11.52;2216.25;6.04;22.05;112.45;216.11;114.85;534.33;106.39;127.20;175.58;170.35;158.75;93.09;157.74;159.02;49.92;156.72;133.01;215.33;4040.02;5.23;2998.63;4.61;3111.22;27.13;2.04;163.03;332.29;25.26;318.94;4.72;329.95;14.53;315.89;12.88;291.65;36.78;310.43;10.93;123.18;352.12;191.49;430.64;155.16;166.44;6128.68;12.59;3617.89;2026.19;5.78;3674.27;3583.07;2254.14,129681.39
32cab1f0-0471-4cc6-9579-b7146db06be9,9730.31,2024.86;27.30;3673.04;2003.70;1587.63;2285.55;1758.55;1546.21;1771.33;3771.14;3294.03;3986.59;3797.78,45430.45
9cec6a57-8ad2-46f2-9070-93e1d0d1eca0,2318.55,11.98;21.36;145.92;161.61;79.49;1609.23;17.51;7.99;112.49;192.46;80.73;121.85;1677.15;28.28;1557.51;22.13;1558.60;1546.13;1589.84;6851.06;2548.75;32.45;10.11;3586.29;1977.99;24.24;2751.09;92.30;9.44;4746.10;2098.03;4.03;9.20;49.91;106.71;66.65;144.27;23.88;393.73;21.40;74.27;132.25;36.09;113.40;241.84;24.91;10.91;99.48;3390.17;11.32;13.12;134.34;1967.64;1853.59;10.76;2217.24;4.74;23.42;110.62;217.36;113.92;534.38;107.86;125.73;176.83;168.37;157.43;94.72;156.53;153.48;56.75;156.69;133.05;214.88;4041.98;5.23;2996.08;7.13;3109.76;27.24;2.33;164.62;329.50;26.03;319.05;5.19;327.65;16.17;314.29;14.43;291.65;36.11;312.79;9.76;122.73;357.63;200.05;419.39;152.64;166.16;6126.41;17.92;3614.88;2028.10;4.20;3674.22;3582.08;2257.89;1799.27;9.06;3291.38;2046.26;5032.17;1872.24;2124.68;3802.74,110693.39
ad8b618d-428b-4d21-8f7d-98d0a2dab44a,1818.81,16.60;7.29;113.54;192.22;81.57;122.68;1675.87;28.52;1557.01;22.79;19.98;3086.98;1587.92;6850.94;2549.06;30.91;9.44;3588.38;7.40;1988.02;2757.54;92.77;7.61;4746.76;2098.11;3.59;7.78;51.68;107.78;65.14;144.70;23.30;395.93;20.11;73.65;132.40;35.64;113.98;243.58;22.56;11.04;100.21;152.08;3250.07;6.36;110.44;30.66;3820.14;9.66;2219.36;3.62;23.69;110.94;216.02;114.87;534.29;107.82;124.89;177.71;169.19;158.84;93.01;157.79;159.06;49.81;156.64;133.06;215.37;4014.61;31.54;2997.83;5.43;3110.30;17.91;10.11;165.90;330.56;25.24;318.94;3.04;331.65;14.53;315.99;12.85;291.55;36.81;311.45;9.96;123.16;357.75;199.68;417.21;130.03;190.47;6129.51;15.35;3615.06;2026.06;5.80;3674.35;3583.05;6.67;2286.16;1773.05;3291.44;12.44;3774.21;5163.75;2124.54;3803.62;4187.56;4600.40;2024.42,116780.07
82a4d6c6-d145-4584-8a4d-8faf420582a0,5838.74,36.55;1773.28;3290.69;2048.25;1736.34;5166.77;2124.70;3802.24;4187.95;4601.44;2025.46;1988.02;1879.32;2128.72,45240.72
4bfbf80d-2262-496c-bb27-20bcd5f926ff,6959.53,9.17;8.68;90.38;180.37;108.54;124.92;156.95;59.33;245.50;34.06;105.22;139.15;153.96;630.45;1127.74;164.11;221.37;100.70;216.02;2753.93;3.22;1568.16;8.72;24.78;248.30;254.13;19.49;332.53;10.24;198.14;405.73;90.63;18.87;333.99;185.00;12.96;342.15;11.73;304.44;10.68;115.51;308.01;189.09;16.44;126.97;2029.76;8.26;11.64;4442.30;1617.60;13.36;1552.68;3.84;7.13;134.28;142.12;92.31;128.25;257.95;69.71;147.90;177.34;60.04;145.76;2154.54;12.17;20.54;178.49;131.81;78.92;1608.67;15.71;9.06;112.26;191.74;82.15;122.33;1675.86;28.47;1573.79;5.95;1559.99;1548.03;1587.43;6851.06;2548.90;35.37;6.65;3587.03;1975.79;23.66;2753.29;92.19;7.48;4746.96;2098.30;3.23;8.68;50.91;107.75;65.11;144.81;23.15;397.00;19.18;74.37;132.00;35.11;114.10;244.28;21.84;10.95;100.87;3390.41;11.52;11.46;136.16;1965.83;1853.84;10.05;2219.16;3.25;24.06;110.94;215.84;114.78;534.33;107.82;293.06;9.54;169.54;159.29;225.44;25.26;158.80;49.60;156.56;132.93;215.78;4040.30;5.30;2999.13;4.27;3110.61;26.83;1.56;165.23;330.75;25.13;318.92;4.02;331.23;14.09;316.51;12.57;291.21;37.25;310.83;10.36;123.16;369.98;187.19;418.70;153.39;165.54;6130.44;15.07;3615.15;2026.35;1848.53;1830.72;3583.45;2259.25;1796.91;9.48;3291.20;2045.78;5031.96;1872.72;2124.52;3804.18;4187.36;4600.61;2023.79;1992.33;1876.22;2127.18,155536.24
e6a0daed-eac5-4a7c-a406-791077d190f3,5681.55,1578.55;2257.76;1799.06;9.61;3291.30;2048.54;5029.43;1872.94;2124.49;3802.74;4187.58;4601.18;2025.53;1988.15;1879.51;2126.52;2625.42,48938.73
6e498f44-3aa2-47f2-bd96-93bf83d8cd0c,3877.51,1828.57;3581.61;2257.34;1796.49;13.44;3290.67;2048.13;5030.47;1872.86;2125.63;3801.29;4189.82;4600.77;2024.28;1990.30;1876.91;2128.19;2613.90;10.27,50977.97
97e953f6-a184-4176-b6fc-424b81f2e723,3340.13,1758.69;2046.68;5031.80;1871.99;2124.76;3802.96;4188.44;6620.47;1995.15;8.11;1882.51;2114.55;2625.96;7.08;92.14;21.51,39701.64
dd280dee-ea5f-4aa9-bfd9-9296354bc691,1595.13,15.69;27.20;3085.21;7.85;4704.44;6276.05;15.74;24.41;3588.69;8.35;1987.95;2757.22;92.21;4.67;4750.55;6.20;2091.85;9.38;10.21;43.56;107.31;191.04;19.27;27.32;390.95;21.07;186.17;19.96;118.09;31.37;257.09;17.26;7.37;95.56;3390.42;18.17;11.55;129.08;3820.81;9.70;5.59;2213.31;18.54;10.41;109.47;315.91;15.21;540.60;101.62;292.89;9.70;168.74;251.80;131.80;25.30;209.63;23.38;266.41;194.70;20.43;4041.65;3001.83;3.81;3112.63;5.97;21.25;167.01;192.95;162.64;312.75;7.77;156.50;191.15;130.78;197.75;291.68;36.61;128.10;193.75;122.84;215.61;342.30;419.10;127.27;25.69;173.69;6119.95;3611.15;2024.76;27.80;3674.26;2002.00;1587.92;2285.23;1764.46;1540.36;1771.69;3772.80;3293.72;3984.76;3797.81;4174.35;4631.96;2020.58;1994.09;8.33;1882.53;4727.93;12.53;18.14;102.68;153.19;110.82,119896.08
82287b44-e343-411e-bbd4-9b859bfe6da6,7078.00,1872.53;2124.57;3803.58;4187.53;4600.45;2024.46;1990.77;1877.46;2127.50;2613.26;12.86;16.73;103.92;168.90;93.12,34996.54
2b8a2a33-692d-456e-937a-a654380d2a6d,7254.74,9.73;2284.51;1758.87;1546.47;1771.74;3770.75;5167.34;2124.92;3802.13;4187.81;4601.60;2021.13;1992.34;9.61;1882.19;4728.54;11.23;19.29;102.76;168.80;94.32;292.10;75.45;12.88;240.97,50054.54
adcc8651-2789-46b1-bed8-efe476e750c8,8937.40,2113.45;3795.82;4173.55;4633.42;2020.33;1995.93;6.80;1882.92;4727.36;12.88;17.46;103.07;169.00;95.17;300.21;67.42;13.00;240.41;121.46,35544.34
9663d172-37fa-4195-a7ff-37e0baf4ab46,1869.83,9.73;28.27;1573.16;13.13;1552.03;1546.48;1589.49;6851.01;2560.15;28.94;1713.27;1875.22;1996.57;5.62;2751.15;97.27;4750.52;2.61;2095.41;4.02;10.29;48.83;106.80;191.10;19.72;27.29;390.42;21.41;185.25;21.17;117.45;32.04;256.14;10.61;13.76;96.64;3390.25;11.29;13.10;134.35;1967.62;1863.28;2.52;2215.81;8.79;19.36;110.61;315.66;15.61;540.50;101.77;292.85;9.68;168.41;157.50;225.82;25.38;153.48;80.00;133.39;327.51;20.45;4041.94;5.23;2996.16;3098.24;24.58;21.22;143.45;216.43;136.69;338.44;6.53;157.02;176.19;146.64;184.00;125.64;216.04;128.03;184.73;120.50;225.39;144.43;199.90;419.35;152.66;172.92;6119.70;17.89;3614.83;2025.32;1850.90;3832.11;1580.34;2257.94;1799.30;8.95;3291.38;2046.30;5032.08;1872.23;2124.69;3802.78;4188.06;4600.89;2024.94;1989.57;1878.39;2126.88;2626.38;7.47;91.08;22.35;168.70;95.21;295.62;71.72;12.77;240.52;122.28;255.38;8.20;79.48;2220.85;14.34,124988.12
3a9b1081-34a7-4720-8e8a-9484d3e30b15,7969.54,32.43;6620.98;1994.66;8.10;1882.56;4727.57;12.87;17.79;102.88;152.98;111.05;119.92;178.83;81.56;227.66;98.13;153.91;139.45;86.22;2220.98;8.25;16.96,27092.32
8578cd6e-72c4-46db-977a-1e50b1b68097,4673.92,3124.23;6275.79;22.05;17.34;3589.49;7.12;1987.98;2758.75;91.61;7.59;4746.76;2098.13;3.53;6.37;53.14;107.78;65.10;144.73;23.27;302.88;113.19;73.74;132.70;35.20;114.02;243.67;22.43;11.03;100.27;152.11;3251.06;5.40;11.11;129.99;3820.04;9.65;2219.45;3.52;23.70;110.99;216.21;100.72;548.21;107.81;125.78;167.33;153.28;184.31;93.03;157.88;158.97;49.81;156.58;133.06;197.97;4034.30;29.23;2998.02;5.27;3110.38;18.69;8.27;166.86;330.67;25.17;313.13;7.77;157.81;189.43;316.05;12.83;291.55;36.83;311.35;10.01;123.23;214.82;342.52;418.84;128.66;190.21;4214.22;1930.71;3614.99;2005.70;26.23;3674.31;3583.16;6.52;2286.25;1773.00;3291.39;12.44;3774.19;5163.73;2124.52;3803.69;4187.49;4600.49;2020.42;1995.40;8.14;1881.96;4727.44;12.89;17.71;102.92;168.83;95.39;299.65;67.66;12.97;240.19;121.83;256.94;6.53;79.64;2221.02;13.92;11.23,121596.66
c12cdcc1-5781-4141-8f16-3f3036e7d809,3700.71,2001.86;1587.98;2285.40;1764.51;9.12;3290.78;2046.31;5032.17;1872.11;2124.69;3802.82;4188.51;6621.31;1994.20;8.33;1882.57;2114.24;2626.10;7.10;91.78;21.93;168.64;215.19;178.49;69.14;12.73;240.42;122.11;256.95;6.60;79.52;2220.95;14.14;20.29;2883.48,58422.37
de7fb84c-b6b9-41b1-8ea2-1bc4829d5c1e,8805.37,2020.44;1995.34;8.17;1881.92;4727.50;12.89;17.71;102.93;153.86;110.29;120.58;179.01;80.72;240.18;90.08;150.89;137.83;86.20;2221.00;8.24;16.94;127.18;2766.21,28920.58
298bdb17-4439-4f7b-8e56-a7a092ce8e25,5064.13,11.67;3775.47;5163.23;2124.77;3803.00;4188.43;4600.50;2020.50;1994.62;8.11;1882.54;4727.64;12.86;17.80;102.88;168.94;95.02;298.66;68.98;12.70;240.45;121.97;117.25;146.23;79.51;2220.97;14.11;11.11;127.05;2765.78;2859.64;3437.28,52331.68
3ce5827b-760a-47a2-85fd-616df170db4e,8438.35,2549.08;30.67;9.89;3588.33;7.09;1987.94;2757.99;92.37;7.60;4746.80;2098.14;3.48;6.37;53.20;107.76;65.08;144.76;23.24;396.25;19.86;73.80;132.64;35.17;114.05;243.76;22.30;11.04;100.32;152.16;3250.10;6.30;11.09;130.10;3819.95;9.63;2219.51;3.46;23.79;111.02;215.84;101.30;547.97;106.43;127.13;176.76;169.34;159.06;92.82;157.96;158.99;49.76;156.53;132.99;215.48;4017.46;28.55;2998.21;5.11;3110.44;18.65;8.26;166.86;330.73;25.14;318.91;1.92;333.05;14.22;316.34;12.57;291.56;36.93;311.23;10.01;123.24;213.31;344.11;417.24;130.26;190.57;4213.86;1930.76;3615.09;2005.56;26.27;3674.21;3583.35;6.37;2286.28;1773.12;3291.22;12.51;3774.23;5163.66;2124.55;3803.70;4187.54;4600.44;2024.14;1991.80;7.07;1882.85;4727.43;12.91;16.55;104.07;168.94;92.99;301.99;67.74;12.91;240.31;121.70;255.03;8.32;79.68;2221.00;13.94;11.19;127.24;5595.67;1779.75;1687.76,127621.47
298bdb17-4439-4f7b-8e56-a7a092ce8e25,4353.92,1996.14;11.56;15.69;169.87;259.41;99.01;238.19;88.97;206.00;137.10;195.15;107.21;202.70;199.23;285.30;101.82;203.00;143.73;256.67;104.96;205.07;118.74;192.63;125.96;249.53;69.76;222.75;122.62;193.23;256.78;225.23;94.97,11674.86
3ce5827b-760a-47a2-85fd-616df170db4e,1990.80,10.80;16.02;170.29;258.82;101.33;237.62;89.39;204.46;136.30;196.59;107.48;202.75;199.34;285.92;100.71;204.05;143.75;256.62;104.96;205.04;118.75;193.67;122.71;251.04;70.41;223.59;121.03;194.15;256.59;221.84;97.85;223.53;116.08;210.85;147.63;222.22;89.05;211.69;346.74;14.80;200.39;188.05;124.85;232.85;192.84;161.32;104.54;255.19;300.47;142.46;197.75;143.40;215.05;128.59;202.92;97.94;419.06;120.24;280.73,12439.89
298bdb17-4439-4f7b-8e56-a7a092ce8e25,2238.79,14.66;22.05;173.98;134.20;89.50;302.90;111.37;251.01;98.90;130.42;174.03;97.18;128.32;168.75;101.22;150.20;138.90;115.67;123.94;192.66;71.21;137.95;172.38;135.56;93.73;186.10;60.88;126.56;292.49;44.64,6312.84
3ce5827b-760a-47a2-85fd-616df170db4e,4730.63,2240.83;13.48;22.09;175.33;132.69;89.58;302.80;111.42;251.05;98.86;131.43;174.14;98.21;127.43;168.33;101.47;148.98;139.61;115.12;124.72;191.72;73.07;137.89;170.33;136.59;93.05;187.88;59.21;127.27;291.82;44.84;32.36;12.16;16.46;11.01;14.56;13.38;10.53;11.59;11.80;11.49;12.69;15.42;11.42;12.55;11.50;12.41;11.36;14.44;12.69;11.51;12.66;12.46;13.70;14.18;13.07;12.69;13.11;15.29,11407.29
3ce5827b-760a-47a2-85fd-616df170db4e,4523.62,12.87;18.78;117.34;166.22;66.88;109.98;377.38;394.47;88.72;133.89;186.21;97.53;115.65;162.20;95.82;112.70;165.98;80.28;134.35;539.65;26.31;120.01;202.39;87.89;105.99;156.35;80.22;146.21;238.79;114.76;120.31;201.91;45.59;142.04;246.17;88.96;125.88;160.94;95.26;398.93;15.25;69.73;217.54;50.57;126.19;162.03;478.82;11.95;11.82;11.82;122.24;176.56;275.79;97.55;218.16;12.23;168.41;70.12;123.90,13093.79
298bdb17-4439-4f7b-8e56-a7a092ce8e25,4757.08,11.97;17.86;173.91;194.39;115.58;254.64;131.51;317.57;24.10;147.77;267.73;55.02;302.63;32.21;189.49;117.19;195.54;134.44;175.19;105.25;197.92;147.61;195.37;181.91;200.43;112.48;188.00;120.45;194.77;256.66;242.30;73.41;252.46;91.52,10250.03
3ce5827b-760a-47a2-85fd-616df170db4e,3399.28,5.23;13.19;84.51;93.58;99.68;60.74;338.04;13.59;12.31;34.55;771.14;1626.28;117.67;180.26;118.09;193.48;127.92;197.92;4760.67;11.42;17.86;173.89;194.27;116.24;253.96;131.47;317.64;24.17;147.82;267.59;55.09;302.62;32.13;189.48;117.22;195.53;134.59;174.98;105.27;198.87;146.53;195.31;182.15;202.42;111.75;188.52;120.52;193.58;255.85;243.56;72.43;252.47;92.25;73.89,17763.12
